,COUNTY,COUNTY_FIPS,FACILITY_ID,FINAL_NAICS_CODE,FUEL_TYPE,MECS_NAICS,REPORTING_YEAR,STATE,Temp_degC,Industry,Natural_gas,Total,MMTCO2E,Thermal MWh,Thermal MWh/hr
0,CLACKAMAS,41005,1005050,322121,Natural Gas (Weighted U.S. Average),322121,2015,OR,150,"Paper Mills, except Newsprint",464.21071983,464.21071983,0.023369811,128947.52533293774,14.720037138463214
0,PORTAGE COUNTY,55097,1005293,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,800,"Paper Mills, except Newsprint",330.9704574,330.9704574,0.016662082,91936.3117156572,10.495012752928904
0,PORTAGE COUNTY,55097,1005293,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,275,"Paper Mills, except Newsprint",24.972250029999998,24.972250029999998,0.00125718,6936.74166883334,0.791865487309742
0,PORTAGE COUNTY,55097,1005293,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,200,"Paper Mills, except Newsprint",58.46868155,58.46868155,0.0029434960000000003,16241.3134235959,1.8540312127392582
0,PORTAGE COUNTY,55097,1005293,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,505,"Paper Mills, except Newsprint",270.8528656,270.8528656,0.013635576,75236.96730063681,8.588694897332967
0,PORTAGE COUNTY,55097,1005293,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,150,"Paper Mills, except Newsprint",283.13078728,283.13078728,0.014253685,78647.50382906385,8.978025551262995
0,CLARK COUNTY,32003,1004277,322121,Natural Gas (Weighted U.S. Average),322121,2015,NV,800,"Paper Mills, except Newsprint",203.8616154,203.8616154,0.010263028,56628.27180258121,6.464414589335754
0,CLARK COUNTY,32003,1004277,322121,Natural Gas (Weighted U.S. Average),322121,2015,NV,275,"Paper Mills, except Newsprint",15.38168473,15.38168473,0.000774362,4272.69362092994,0.4877504133481667
0,CLARK COUNTY,32003,1004277,322121,Natural Gas (Weighted U.S. Average),322121,2015,NV,200,"Paper Mills, except Newsprint",36.01384838,36.01384838,0.001813049,10003.85477529964,1.1419925542579499
0,CLARK COUNTY,32003,1004277,322121,Natural Gas (Weighted U.S. Average),322121,2015,NV,505,"Paper Mills, except Newsprint",166.832119,166.832119,0.008398848,46342.29235158201,5.290216021870092
0,CLARK COUNTY,32003,1004277,322121,Natural Gas (Weighted U.S. Average),322121,2015,NV,150,"Paper Mills, except Newsprint",174.39471824,174.39471824,0.008779572999999999,48443.01604327073,5.530024662473828
0,HARTFORD,9003,1007426,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,800,"Paper Mills, except Newsprint",128.981049,128.981049,0.006493306999999999,35828.09782912201,4.089965505607536
0,HARTFORD,9003,1007426,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,275,"Paper Mills, except Newsprint",9.73182631,9.73182631,0.00048993,2703.2872487391805,0.3085944347875777
0,HARTFORD,9003,1007426,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,200,"Paper Mills, except Newsprint",22.7855741,22.7855741,0.001147097,6329.331202349801,0.722526392962306
0,HARTFORD,9003,1007426,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,505,"Paper Mills, except Newsprint",105.55288540000001,105.55288540000001,0.005313861,29320.269400641206,3.3470627169681744
0,HARTFORD,9003,1007426,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,150,"Paper Mills, except Newsprint",110.33766048000001,110.33766048000001,0.005554741,30649.374652813443,3.4987870608234526
0,SHELBY COUNTY,47157,1006466,322121,Natural Gas (Weighted U.S. Average),322121,2015,TN,800,"Paper Mills, except Newsprint",223.94026433300002,223.94026433300002,0.011273849,62205.67874589208,7.101104879668046
0,SHELBY COUNTY,47157,1006466,322121,Natural Gas (Weighted U.S. Average),322121,2015,TN,275,"Paper Mills, except Newsprint",16.896650885,16.896650885,0.000850629,4693.51788953353,0.5357897134170696
0,SHELBY COUNTY,47157,1006466,322121,Natural Gas (Weighted U.S. Average),322121,2015,TN,200,"Paper Mills, except Newsprint",39.560908569999995,39.560908569999995,0.0019915759999999997,10989.15006075746,1.2544691850179748
0,SHELBY COUNTY,47157,1006466,322121,Natural Gas (Weighted U.S. Average),322121,2015,TN,505,"Paper Mills, except Newsprint",183.26367504400002,183.26367504400002,0.009226064,50906.617126372235,5.811257662827881
0,SHELBY COUNTY,47157,1006466,322121,Natural Gas (Weighted U.S. Average),322121,2015,TN,150,"Paper Mills, except Newsprint",191.571126444,191.571126444,0.009644238999999999,53214.24436136143,6.074685429379159
0,SHAWANO COUNTY,55115,1002871,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,800,"Paper Mills, except Newsprint",189.34043811700002,189.34043811700002,0.009531987,52594.60821926403,6.003950709961647
0,SHAWANO COUNTY,55115,1002871,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,275,"Paper Mills, except Newsprint",14.286038694999998,14.286038694999998,0.000719144,3968.34725661971,0.45300767769631395
0,SHAWANO COUNTY,55115,1002871,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,200,"Paper Mills, except Newsprint",33.448561755,33.448561755,0.0016839609999999999,9291.274587180389,1.0606477839247022
0,SHAWANO COUNTY,55115,1002871,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,505,"Paper Mills, except Newsprint",154.948573554,154.948573554,0.007800593,43041.30486468301,4.913390966288015
0,SHAWANO COUNTY,55115,1002871,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,150,"Paper Mills, except Newsprint",161.97248462,161.97248462,0.008154199999999999,44992.39283277437,5.136117903284744
0,WOOD,55141,1003327,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,800,"Paper Mills, except Newsprint",136.08926365,136.08926365,0.006851157,37802.6034781697,4.315365693854989
0,WOOD,55141,1003327,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,275,"Paper Mills, except Newsprint",10.268152466,10.268152466,0.000516965,2852.2668557005477,0.32560123923522233
0,WOOD,55141,1003327,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,200,"Paper Mills, except Newsprint",24.041299279999997,24.041299279999997,0.001210313,6678.144031399839,0.7623452090639087
0,WOOD,55141,1003327,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,505,"Paper Mills, except Newsprint",111.36996136,111.36996136,0.005606711,30936.125126658084,3.5315211331801466
0,WOOD,55141,1003327,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,150,"Paper Mills, except Newsprint",116.41842799900002,116.41842799900002,0.005860866,32338.478092706224,3.691607088208473
0,COOS,33007,1002834,322121,Natural Gas (Weighted U.S. Average),322121,2015,NH,800,"Paper Mills, except Newsprint",266.510710068,266.510710068,0.013416978,74030.8120212689,8.451005938501016
0,COOS,33007,1002834,322121,Natural Gas (Weighted U.S. Average),322121,2015,NH,275,"Paper Mills, except Newsprint",10.208436701,10.208436701,0.000513907,2835.679129930378,0.3237076632340614
0,COOS,33007,1002834,322121,Natural Gas (Weighted U.S. Average),322121,2015,NH,200,"Paper Mills, except Newsprint",23.901484008,23.901484008,0.001203247,6639.306424774224,0.7579116923258247
0,COOS,33007,1002834,322121,Natural Gas (Weighted U.S. Average),322121,2015,NH,505,"Paper Mills, except Newsprint",110.72227500500001,110.72227500500001,0.005574104000000001,30756.212106338895,3.5109831171619743
0,COOS,33007,1002834,322121,Natural Gas (Weighted U.S. Average),322121,2015,NH,150,"Paper Mills, except Newsprint",115.74138162000001,115.74138162000001,0.005826853999999999,32150.409503640363,3.6701380711918223
0,SARATOGA COUNTY,36091,1004113,322121,Natural Gas (Weighted U.S. Average),322121,2015,NY,800,"Paper Mills, except Newsprint",188.4390527,188.4390527,0.009486608,52344.223180900604,5.975367943025183
0,SARATOGA COUNTY,36091,1004113,322121,Natural Gas (Weighted U.S. Average),322121,2015,NY,275,"Paper Mills, except Newsprint",14.21802773,14.21802773,0.00071578,3949.45530678394,0.450851062418258
0,SARATOGA COUNTY,36091,1004113,322121,Natural Gas (Weighted U.S. Average),322121,2015,NY,200,"Paper Mills, except Newsprint",33.28932453,33.28932453,0.001675888,9247.041989294341,1.0555984006043768
0,SARATOGA COUNTY,36091,1004113,322121,Natural Gas (Weighted U.S. Average),322121,2015,NY,505,"Paper Mills, except Newsprint",154.2109161,154.2109161,0.007763457,42836.3998524258,4.88999998315363
0,SARATOGA COUNTY,36091,1004113,322121,Natural Gas (Weighted U.S. Average),322121,2015,NY,150,"Paper Mills, except Newsprint",161.20138873,161.20138873,0.008115378999999999,44778.19935864194,5.111666593452277
0,CUMBERLAND,23005,1005123,322121,Natural Gas (Weighted U.S. Average),322121,2015,ME,800,"Paper Mills, except Newsprint",6.357917372999999,6.357917372999999,0.000320077,1766.0895720371939,0.20160839863438287
0,CUMBERLAND,23005,1005123,322121,Natural Gas (Weighted U.S. Average),322121,2015,ME,275,"Paper Mills, except Newsprint",0.479715028,0.479715028,2.42e-05,133.25428104778402,0.015211675918696805
0,CUMBERLAND,23005,1005123,322121,Natural Gas (Weighted U.S. Average),322121,2015,ME,200,"Paper Mills, except Newsprint",1.123178936,1.123178936,5.65e-05,311.99439848420803,0.03561579891372238
0,CUMBERLAND,23005,1005123,322121,Natural Gas (Weighted U.S. Average),322121,2015,ME,505,"Paper Mills, except Newsprint",5.203062998,5.203062998,0.00026193799999999997,1445.2964334584442,0.16498817733543883
0,CUMBERLAND,23005,1005123,322121,Natural Gas (Weighted U.S. Average),322121,2015,ME,150,"Paper Mills, except Newsprint",5.438920940999999,5.438920940999999,0.000273812,1510.812581149098,0.17246718962889246
0,WINNEBAGO COUNTY,55139,1003741,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,800,"Paper Mills, except Newsprint",243.36826993399998,243.36826993399998,0.012251888,67602.35128572666,7.717163388781582
0,WINNEBAGO COUNTY,55139,1003741,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,275,"Paper Mills, except Newsprint",18.362524955999998,18.362524955999998,0.000924426,5100.7054572277675,0.5822723124689233
0,WINNEBAGO COUNTY,55139,1003741,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,200,"Paper Mills, except Newsprint",42.993027188,42.993027188,0.002164398,11942.517106228266,1.3633010395237746
0,WINNEBAGO COUNTY,55139,1003741,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,505,"Paper Mills, except Newsprint",199.162770755,199.162770755,0.010026506999999999,55323.03613478239,6.315415083879269
0,WINNEBAGO COUNTY,55139,1003741,322121,Natural Gas (Weighted U.S. Average),322121,2015,WI,150,"Paper Mills, except Newsprint",208.190937712,208.190937712,0.010481009,57830.86229576394,6.601696609105472
0,CAPE GIRARDEAU,29031,1002674,322121,Natural Gas (Weighted U.S. Average),322121,2015,MO,800,"Paper Mills, except Newsprint",877.9847344000001,877.9847344000001,0.044200482,243884.84355216325,27.84073556531544
0,CAPE GIRARDEAU,29031,1002674,322121,Natural Gas (Weighted U.S. Average),322121,2015,MO,275,"Paper Mills, except Newsprint",66.24535157,66.24535157,0.003334997,18401.50126841146,2.100627998677107
0,CAPE GIRARDEAU,29031,1002674,322121,Natural Gas (Weighted U.S. Average),322121,2015,MO,200,"Paper Mills, except Newsprint",155.1032991,155.1032991,0.007808383,43084.2842173998,4.918297285091302
0,CAPE GIRARDEAU,29031,1002674,322121,Natural Gas (Weighted U.S. Average),322121,2015,MO,505,"Paper Mills, except Newsprint",718.5072747,718.5072747,0.036171891,199585.5137516166,22.783734446531575
0,CAPE GIRARDEAU,29031,1002674,322121,Natural Gas (Weighted U.S. Average),322121,2015,MO,150,"Paper Mills, except Newsprint",751.0776372,751.0776372,0.037811584,208632.84390614164,23.816534692481923
0,COLBERT,1033,1004500,322121,Natural Gas (Weighted U.S. Average),322121,2015,AL,800,"Paper Mills, except Newsprint",451.56707919999997,451.56707919999997,0.022733291,125435.4001260176,14.319109603426666
0,COLBERT,1033,1004500,322121,Natural Gas (Weighted U.S. Average),322121,2015,AL,275,"Paper Mills, except Newsprint",34.0714579,34.0714579,0.0017152629999999999,9464.3014325462,1.0803997069116669
0,COLBERT,1033,1004500,322121,Natural Gas (Weighted U.S. Average),322121,2015,AL,200,"Paper Mills, except Newsprint",79.77307692,79.77307692,0.004016025,22159.20576068376,2.529589698708192
0,COLBERT,1033,1004500,322121,Natural Gas (Weighted U.S. Average),322121,2015,AL,505,"Paper Mills, except Newsprint",369.5442742,369.5442742,0.018604008000000002,102651.26939872761,11.718181438210914
0,COLBERT,1033,1004500,322121,Natural Gas (Weighted U.S. Average),322121,2015,AL,150,"Paper Mills, except Newsprint",386.2959361,386.2959361,0.019447338999999998,107304.51253798581,12.249373577395641
0,MENOMINEE,26109,1006129,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,800,"Paper Mills, except Newsprint",142.3957468,142.3957468,0.007168645,39554.40575461041,4.515343122672421
0,MENOMINEE,26109,1006129,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,275,"Paper Mills, except Newsprint",10.7439867,10.7439867,0.000540886,2984.4431375526005,0.34068985588500006
0,MENOMINEE,26109,1006129,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,200,"Paper Mills, except Newsprint",25.15539193,25.15539193,0.0012664010000000001,6987.614459531541,0.7976728835081668
0,MENOMINEE,26109,1006129,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,505,"Paper Mills, except Newsprint",116.53093259999999,116.53093259999999,0.00586653,32369.7293957628,3.695174588557397
0,MENOMINEE,26109,1006129,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,150,"Paper Mills, except Newsprint",121.81334918,121.81334918,0.0061324629999999995,33837.06850852204,3.8626790534842512
0,CLINTON COUNTY,42035,1002438,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,800,"Paper Mills, except Newsprint",672.8938402000001,672.8938402000001,0.033875569,186915.10514307563,21.337340769757493
0,CLINTON COUNTY,42035,1002438,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,275,"Paper Mills, except Newsprint",50.77091579,50.77091579,0.0025559660000000002,14103.04344631462,1.6099364664742717
0,CLINTON COUNTY,42035,1002438,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,200,"Paper Mills, except Newsprint",118.8722884,118.8722884,0.0059844009999999994,33020.1065271752,3.7694185533305022
0,CLINTON COUNTY,42035,1002438,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,505,"Paper Mills, except Newsprint",550.6691636,550.6691636,0.027722398,152963.77892648082,17.461618598913336
0,CLINTON COUNTY,42035,1002438,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,150,"Paper Mills, except Newsprint",575.6313245,575.6313245,0.028979071999999998,159897.71805696102,18.25316416175354
0,Delaware,42045,1000869,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,800,"Paper Mills, except Newsprint",204.19208044,204.19208044,0.010279663999999999,56720.06772046233,6.474893575395242
0,Delaware,42045,1000869,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,275,"Paper Mills, except Newsprint",15.406618847999999,15.406618847999999,0.000775643,4279.6197703597445,0.48854106967576993
0,Delaware,42045,1000869,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,200,"Paper Mills, except Newsprint",36.072227794,36.072227794,0.001815971,10020.071292161734,1.1438437548129832
0,Delaware,42045,1000869,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,505,"Paper Mills, except Newsprint",167.102558305,167.102558305,0.008412463,46417.414440846296,5.298791602836335
0,Delaware,42045,1000869,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,150,"Paper Mills, except Newsprint",174.677416724,174.677416724,0.008793804999999998,48521.54346275927,5.538988979767041
0,BOX ELDER,49003,1009528,322121,Natural Gas (Weighted U.S. Average),322121,2015,UT,800,"Paper Mills, except Newsprint",245.23019010000002,245.23019010000002,0.012345651000000001,68119.55174559781,7.7762045371687
0,BOX ELDER,49003,1009528,322121,Natural Gas (Weighted U.S. Average),322121,2015,UT,275,"Paper Mills, except Newsprint",18.50300982,18.50300982,0.0009314989999999999,5139.72906177996,0.5867270618470274
0,BOX ELDER,49003,1009528,322121,Natural Gas (Weighted U.S. Average),322121,2015,UT,200,"Paper Mills, except Newsprint",43.32195087,43.32195087,0.0021809620000000003,12033.884868766861,1.3737311494026097
0,BOX ELDER,49003,1009528,322121,Natural Gas (Weighted U.S. Average),322121,2015,UT,505,"Paper Mills, except Newsprint",200.68649109999998,200.68649109999998,0.010103181999999999,55746.2921247758,6.363731977714132
0,BOX ELDER,49003,1009528,322121,Natural Gas (Weighted U.S. Average),322121,2015,UT,150,"Paper Mills, except Newsprint",209.78372915,209.78372915,0.010561165,58273.30471582871,6.652203734683643
0,SAINT CLAIR,26147,1004895,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,800,"Paper Mills, except Newsprint",164.78272239,164.78272239,0.008295674999999999,45773.01506004943,5.225230029686008
0,SAINT CLAIR,26147,1004895,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,275,"Paper Mills, except Newsprint",7.607526502000001,7.607526502000001,0.000382987,2113.2034966725564,0.2412332758758626
0,SAINT CLAIR,26147,1004895,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,200,"Paper Mills, except Newsprint",17.81185292,17.81185292,0.0008967039999999999,4947.74088041176,0.5648106027867307
0,SAINT CLAIR,26147,1004895,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,505,"Paper Mills, except Newsprint",82.51240283,82.51240283,0.004153931,22920.130233311742,2.6164532229807924
0,SAINT CLAIR,26147,1004895,322121,Natural Gas (Weighted U.S. Average),322121,2015,MI,150,"Paper Mills, except Newsprint",381.66864567,381.66864567,0.019214388,106019.15305692128,12.102643043027543
0,RICHMOND,37153,1010363,322121,Natural Gas (Weighted U.S. Average),322121,2015,NC,800,"Paper Mills, except Newsprint",160.53403830000002,160.53403830000002,0.008081783,44592.82409089741,5.090505033207467
0,RICHMOND,37153,1010363,322121,Natural Gas (Weighted U.S. Average),322121,2015,NC,275,"Paper Mills, except Newsprint",12.11254978,12.11254978,0.000609783,3364.5998527888405,0.3840867411859407
0,RICHMOND,37153,1010363,322121,Natural Gas (Weighted U.S. Average),322121,2015,NC,200,"Paper Mills, except Newsprint",28.35967185,28.35967185,0.0014277139999999998,7877.692927149301,0.8992800145147604
0,RICHMOND,37153,1010363,322121,Natural Gas (Weighted U.S. Average),322121,2015,NC,505,"Paper Mills, except Newsprint",131.3745784,131.3745784,0.006613805,36492.9676387952,4.165863885707214
0,RICHMOND,37153,1010363,322121,Natural Gas (Weighted U.S. Average),322121,2015,NC,150,"Paper Mills, except Newsprint",137.32986627,137.32986627,0.006913613,38147.21559274806,4.354704976341103
0,WEST FELICIANA,22125,1002846,322121,Natural Gas (Weighted U.S. Average),322121,2015,LA,800,"Paper Mills, except Newsprint",557.8339228369999,557.8339228369999,0.028083095,154953.99141781617,17.68881180568678
0,WEST FELICIANA,22125,1002846,322121,Natural Gas (Weighted U.S. Average),322121,2015,LA,275,"Paper Mills, except Newsprint",42.089461115999995,42.089461115999995,0.002118914,11691.526329880247,1.3346491244155532
0,WEST FELICIANA,22125,1002846,322121,Natural Gas (Weighted U.S. Average),322121,2015,LA,200,"Paper Mills, except Newsprint",98.54599789999999,98.54599789999999,0.004961116999999999,27373.9102046662,3.124875594139977
0,WEST FELICIANA,22125,1002846,322121,Natural Gas (Weighted U.S. Average),322121,2015,LA,505,"Paper Mills, except Newsprint",456.508770542,456.508770542,0.022982071,126808.0932636157,14.475809733289463
0,WEST FELICIANA,22125,1002846,322121,Natural Gas (Weighted U.S. Average),322121,2015,LA,150,"Paper Mills, except Newsprint",477.20258484699997,477.20258484699997,0.024023865999999998,132556.37961362995,15.1320068052089
0,Richland,45079,1006262,322121,Natural Gas (Weighted U.S. Average),322121,2015,SC,800,"Paper Mills, except Newsprint",0.248261597,0.248261597,1.25e-05,68.96160989146601,0.007872329896286074
0,Richland,45079,1006262,322121,Natural Gas (Weighted U.S. Average),322121,2015,SC,275,"Paper Mills, except Newsprint",0.018731734,0.018731734,9.43e-07,5.203263607052,0.0005939798638187215
0,Richland,45079,1006262,322121,Natural Gas (Weighted U.S. Average),322121,2015,SC,200,"Paper Mills, except Newsprint",0.043857474,0.043857474,2.21e-06,12.182641412772002,0.001390712490042466
0,Richland,45079,1006262,322121,Natural Gas (Weighted U.S. Average),322121,2015,SC,505,"Paper Mills, except Newsprint",0.20316727199999998,0.20316727199999998,1.0199999999999999e-05,56.435398481616,0.006442397086942465
0,Richland,45079,1006262,322121,Natural Gas (Weighted U.S. Average),322121,2015,SC,150,"Paper Mills, except Newsprint",0.212376965,0.212376965,1.07e-05,58.99364858377001,0.006734434769836759
0,Isle of Wight,51093,1000258,322121,Natural Gas (Weighted U.S. Average),322121,2015,VA,800,"Paper Mills, except Newsprint",0.511830672,0.511830672,2.5800000000000004e-05,142.175300406816,0.016230057124065753
0,Isle of Wight,51093,1000258,322121,Natural Gas (Weighted U.S. Average),322121,2015,VA,275,"Paper Mills, except Newsprint",8.330621143,8.330621143,0.000419392,2314.063279860254,0.26416247486989197
0,Isle of Wight,51093,1000258,322121,Natural Gas (Weighted U.S. Average),322121,2015,VA,200,"Paper Mills, except Newsprint",19.504867771999997,19.504867771999997,0.000981934,5418.023159970617,0.6184957945171936
0,Isle of Wight,51093,1000258,322121,Natural Gas (Weighted U.S. Average),322121,2015,VA,505,"Paper Mills, except Newsprint",90.355198546,90.355198546,0.004548805,25098.68634171079,2.865146842661049
0,Isle of Wight,51093,1000258,322121,Natural Gas (Weighted U.S. Average),322121,2015,VA,150,"Paper Mills, except Newsprint",43.572209011000005,43.572209011000005,0.002193558,12103.40107465756,1.3816667893444703
0,HANCOCK,21091,1000961,322121,Natural Gas (Weighted U.S. Average),322121,2015,KY,800,"Paper Mills, except Newsprint",76.237799981,76.237799981,0.003838032,21177.183603122223,2.417486712685185
0,HANCOCK,21091,1000961,322121,Natural Gas (Weighted U.S. Average),322121,2015,KY,275,"Paper Mills, except Newsprint",0.021740564999999996,0.021740564999999996,1.0947e-06,6.03905066457,0.000689389345270548
0,HANCOCK,21091,1000961,322121,Natural Gas (Weighted U.S. Average),322121,2015,KY,200,"Paper Mills, except Newsprint",0.050902188,0.050902188,2.5572e-06,14.139507978264001,0.0016140990842767127
0,HANCOCK,21091,1000961,322121,Natural Gas (Weighted U.S. Average),322121,2015,KY,505,"Paper Mills, except Newsprint",0.23580151000000002,0.23580151000000002,1.1870999999999999e-05,65.50047184478001,0.007477222813331051
0,HANCOCK,21091,1000961,322121,Natural Gas (Weighted U.S. Average),322121,2015,KY,150,"Paper Mills, except Newsprint",972.8407706330003,972.8407706330003,0.048975825999999986,270233.76358489355,30.848603148960446
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,800,"Paper Mills, except Newsprint",235.5033287,235.5033287,0.01185597,65417.6436396286,7.467767538770389
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,275,"Paper Mills, except Newsprint",17.76910258,17.76910258,0.000894552,4935.86577646724,0.5634549973136118
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,200,"Paper Mills, except Newsprint",41.60361998,41.60361998,0.002094456,11556.57035080444,1.3192431907311006
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,505,"Paper Mills, except Newsprint",192.72642030000003,192.72642030000003,0.009702447,53535.159578093415,6.111319586540344
0,HARRIS COUNTY,48201,1002303,322121,Natural Gas (Weighted U.S. Average),322121,2015,TX,150,"Paper Mills, except Newsprint",201.46282366000003,201.46282366000003,0.010142265000000001,55961.940230627486,6.388349341395832
0,BUTLER COUNTY,39017,1006558,322121,Natural Gas (Weighted U.S. Average),322121,2015,OH,800,"Paper Mills, except Newsprint",336.84841689999996,336.84841689999996,0.016957997,93569.0795496482,10.681401775073995
0,BLAIR,42013,1000523,322121,Natural Gas (Weighted U.S. Average),322121,2015,PA,800,"Paper Mills, except Newsprint",1.254626838,1.254626838,6.32e-05,348.50773380596405,0.03978398787739316
0,MOBILE,1097,1002187,322121,Natural Gas (Weighted U.S. Average),322121,2015,AL,800,"Paper Mills, except Newsprint",1056.956502,1056.956502,0.053210478,293599.263212556,33.515897627004115
0,NEW LONDON,9011,1003488,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,275,"Paper Mills, except Newsprint",85.78619828,85.78619828,0.004318744,23829.51858582184,2.7202646787467852
0,NEW LONDON,9011,1003488,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,200,"Paper Mills, except Newsprint",200.8551854,200.8551854,0.010111675,55793.15169004121,6.36908124315539
0,NEW LONDON,9011,1003488,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,505,"Paper Mills, except Newsprint",930.4503043999999,930.4503043999999,0.046841762,258458.6246556232,29.50440920726292
0,NEW LONDON,9011,1003488,322121,Natural Gas (Weighted U.S. Average),322121,2015,CT,150,"Paper Mills, except Newsprint",446.2532045,446.2532045,0.022465773999999997,123959.322639601,14.150607607260389
0,CLINTON,19045,1006208,311221,Natural Gas (Weighted U.S. Average),311221,2015,IA,149,Wet Corn Milling,2253.254292013,2253.254292013,0.11343575874,625904.4707267871,71.45028204643688
0,CLINTON,19045,1006208,311221,Natural Gas (Weighted U.S. Average),311221,2015,IA,50,Wet Corn Milling,913.0977619900001,913.0977619900001,0.045968192,253638.47013005827,28.954163256855967
0,DAVIESS,18027,1004640,311221,Natural Gas (Weighted U.S. Average),311221,2015,IN,149,Wet Corn Milling,2960.6972997280004,2960.6972997280004,0.149050751,822416.5745238444,93.8831706077448
0,DAVIESS,18027,1004640,311221,Natural Gas (Weighted U.S. Average),311221,2015,IN,50,Wet Corn Milling,1199.7785104,1199.7785104,0.060400581999999994,333272.0750618912,38.044757427156526
0,Macon,17115,1005661,311221,Natural Gas (Weighted U.S. Average),311221,2015,IL,149,Wet Corn Milling,5033.618237583001,5033.618237583001,0.253408011,1398228.4067993308,159.61511493143044
0,Macon,17115,1005661,311221,Natural Gas (Weighted U.S. Average),311221,2015,IL,50,Wet Corn Milling,2039.798864715,2039.798864715,0.10268981999999999,566611.2490428034,64.68164943410996
0,PLATTE,31141,1002916,311221,Natural Gas (Weighted U.S. Average),311221,2015,NE,149,Wet Corn Milling,1768.7157617730004,1768.7157617730004,0.08904259880000001,491310.32687378034,56.08565375271466
0,PLATTE,31141,1002916,311221,Natural Gas (Weighted U.S. Average),311221,2015,NE,50,Wet Corn Milling,716.7457348429999,716.7457348429999,0.03608321,199096.19673321885,22.727876339408546
0,Loudon,47105,1000401,311221,Natural Gas (Weighted U.S. Average),311221,2015,TN,149,Wet Corn Milling,2166.2938560079997,2166.2938560079997,0.10905796699999999,601748.7747341903,68.69278250390299
0,Loudon,47105,1000401,311221,Natural Gas (Weighted U.S. Average),311221,2015,TN,50,Wet Corn Milling,877.8583395999999,877.8583395999999,0.044194119,243849.7338574088,27.83672760929324
0,LYON,27083,1001945,311221,Natural Gas (Weighted U.S. Average),311221,2015,MN,149,Wet Corn Milling,2421.0173717519997,2421.0173717519997,0.121881576,672505.363490527,76.77001866330218
0,LYON,27083,1001945,311221,Natural Gas (Weighted U.S. Average),311221,2015,MN,50,Wet Corn Milling,981.0812527,981.0812527,0.049390682000000005,272522.7882125006,31.109907330194137
0,LEE,19111,1001293,311221,Natural Gas (Weighted U.S. Average),311221,2015,IA,149,Wet Corn Milling,4035.3018788439995,4035.3018788439995,0.20314965020863002,1120918.0853015287,127.9586855367042
0,LEE,19111,1001293,311221,Natural Gas (Weighted U.S. Average),311221,2015,IA,50,Wet Corn Milling,523.3678348809999,523.3678348809999,0.0263479649,145380.0704375744,16.595898451777902
